rgb
"rgb(28,61,102)"
"rgb(31,61,104)"
"rgb(34,61,105)"
"rgb(37,61,106)"
"rgb(39,61,108)"
"rgb(41,61,109)"
"rgb(43,62,110)"
"rgb(44,62,111)"
"rgb(45,62,111)"
"rgb(45,63,112)"
"rgb(46,64,113)"
"rgb(46,64,113)"
"rgb(45,65,114)"
"rgb(45,66,114)"
"rgb(44,67,114)"
"rgb(43,68,114)"
"rgb(41,69,114)"
"rgb(39,70,114)"
"rgb(36,71,113)"
"rgb(33,73,113)"
"rgb(29,74,112)"
"rgb(25,75,111)"
"rgb(19,77,109)"
"rgb(17,77,109)"
"rgb(15,78,108)"
"rgb(12,79,107)"
"rgb(9,79,106)"
"rgb(6,80,105)"
"rgb(3,81,104)"
"rgb(0,81,103)"
"rgb(0,82,102)"
"rgb(0,82,100)"
"rgb(0,83,99)"
"rgb(0,83,97)"
"rgb(0,84,95)"
"rgb(0,84,94)"
"rgb(0,84,92)"
"rgb(0,84,90)"
"rgb(0,84,88)"
"rgb(0,84,86)"
"rgb(0,84,85)"
"rgb(0,84,83)"
"rgb(0,84,81)"
"rgb(2,84,79)"
"rgb(5,84,77)"
"rgb(9,83,75)"
"rgb(13,83,73)"
"rgb(16,82,71)"
"rgb(19,82,69)"
"rgb(22,81,67)"
"rgb(34,30,25)"
"rgb(34,30,25)"
"rgb(35,31,25)"
"rgb(35,31,26)"
"rgb(36,32,26)"
"rgb(36,32,26)"
"rgb(37,32,25)"
"rgb(37,33,25)"
"rgb(37,33,25)"
"rgb(38,34,25)"
"rgb(38,34,25)"
"rgb(38,35,25)"
"rgb(39,35,25)"
"rgb(39,35,25)"
"rgb(39,36,25)"
"rgb(39,36,24)"
"rgb(39,37,24)"
"rgb(39,37,24)"
"rgb(39,38,24)"
"rgb(39,38,24)"
"rgb(39,38,23)"
"rgb(39,39,23)"
"rgb(39,39,23)"
"rgb(39,40,23)"
"rgb(39,40,23)"
"rgb(38,41,23)"
"rgb(38,41,23)"
"rgb(37,42,23)"
"rgb(37,42,23)"
"rgb(36,43,23)"
"rgb(35,44,24)"
"rgb(34,44,24)"
"rgb(33,45,24)"
"rgb(32,45,25)"
"rgb(31,46,26)"
"rgb(30,47,27)"
"rgb(28,47,27)"
"rgb(26,48,28)"
"rgb(24,49,30)"
